,placeUrl,title,rating,reviewCount,category,attributes,address,plusCode,website,phoneNumber,monday,tuesday,wednesday,thursday,friday,saturday,sunday,currentStatus,imgUrl,isClaimed,latitude,longitude,query,timestamp,info
30,https://www.google.com/maps/place/Frituur+Ellen/data=!4m7!3m6!1s0x47c3f6934e9963cd:0xeda8f1f3aac5962d!8m2!3d51.2080847!4d4.3893908!16s%2Fg%2F11clyq_lvz!19sChIJzWOZTpP2w0cRLZbFqvPxqO0,Frituur Ellen,4.4,230.0,Frituur,· Dine-in · Takeaway,"Gillisplaats 3, 2000 Antwerpen, Belgium","695Q+6Q Antwerp, Belgium",http://frituurellen.be/,,Closed,5–10 PM,5–10 PM,5–10 PM,5–10 PM,5–10 PM,5–10 PM,Closed today,https://lh5.googleusercontent.com/p/AF1QipOPo8Ka1qhjwFeyMWMmCuq7kxl_0FqdKoMJ67mV=w408-h359-k-no,True,51.20806249999997,4.3894375,"https://www.google.com/maps/search/frituur/@51.2162283,4.3982868,13.46z?entry=ttu",2023-06-19T13:39:34.039Z,
31,https://www.google.com/maps/place/Frituur+Tosca/data=!4m7!3m6!1s0x47c3f72feca32c4b:0xd09614fc07630f94!8m2!3d51.2310311!4d4.4556895!16s%2Fg%2F11js5df309!19sChIJSyyj7C_3w0cRlA9jB_wUltA,Frituur Tosca,4.2,41.0,Frituur,· Dine-in · Takeaway · Delivery,"Lakborslei 461, 2100 Antwerpen, Belgium","6FJ4+C7 Antwerp, Belgium",https://www.frietjesonline.be/nl/page_assortiment_31.aspx?fid=476,+32 480 66 74 22,Closed,Closed,4–9 PM,4–9 PM,4–9:30 PM,4–9:30 PM,4–9:30 PM,Closed today,https://lh5.googleusercontent.com/p/AF1QipOWPfG8ECpV0DbdhTTng-0n3qMecrlGCGdhJpSJ=w485-h240-k-no,True,51.23106249999999,4.455687499999996,"https://www.google.com/maps/search/frituur/@51.2162283,4.3982868,13.46z?entry=ttu",2023-06-19T13:39:43.748Z,
32,https://www.google.com/maps/place/Frituur+Draakske/data=!4m7!3m6!1s0x47c3f75dd79e7909:0x3b01e73f4a9b2023!8m2!3d51.1974136!4d4.4576639!16s%2Fg%2F1ptxs1lcy!19sChIJCXme1133w0cRIyCbSj_nATs,Frituur Draakske,4.2,393.0,Frituur,· Dine-in · Takeaway · Delivery,"Drakenhoflaan 5, 2100 Antwerpen, Belgium","5FW5+X3 Antwerp, Belgium",http://www.frituurdraakske.be/,+32 477 43 71 24,5–9 PM,5–9 PM,5–9 PM,5–9 PM,5–9 PM,5–9 PM,4–9 PM,Closed,https://lh5.googleusercontent.com/p/AF1QipPkH-oRcyi_AFIAwNjkXkcbglbWoW1TyI-pJig=w408-h544-k-no,False,51.19743749999999,4.457687499999977,"https://www.google.com/maps/search/frituur/@51.2162283,4.3982868,13.46z?entry=ttu",2023-06-19T13:39:52.515Z,
33,https://www.google.com/maps/place/Frituur+Sportpaleis/data=!4m7!3m6!1s0x47c3f7a29f2e2b73:0xedb3dca03bb09d3!8m2!3d51.229903!4d4.4436329!16s%2Fg%2F11g8v3yhh6!19sChIJcysun6L3w0cR0wm7A8o92w4,Frituur Sportpaleis,3.0,85.0,Frituur,· Dine-in · Takeaway · Delivery,"Bisschoppenhoflaan 1, 2100 Antwerpen, Belgium","6CHV+XF Antwerp, Belgium",,,,,,,,,,,https://lh5.googleusercontent.com/p/AF1QipPGdhiL9G6f6mlJInbo9xrqQyurLgbLPxjKtN9I=w510-h240-k-no,True,51.22993749999999,4.443687499999996,"https://www.google.com/maps/search/frituur/@51.2162283,4.3982868,13.46z?entry=ttu",2023-06-19T13:39:59.757Z,
34,https://www.google.com/maps/place/Frituur+Statie/data=!4m7!3m6!1s0x47c3f73d9e76e5d1:0x3bb06709af9fada4!8m2!3d51.19925!4d4.4287463!16s%2Fg%2F11b5pjrbd7!19sChIJ0eV2nj33w0cRpK2frwlnsDs,Frituur Statie,4.2,99.0,Frituur,· Dine-in · Drive-through · No-contact delivery,"Statiestraat 120, 2600 Antwerpen, Belgium","5CXH+PF Antwerp, Belgium",http://www.frituur-statie.be/,+32 487 49 64 75,4 PM–12:30 AM,Closed,4 PM–12:30 AM,4 PM–12:30 AM,4 PM–1 AM,4 PM–1 AM,4 PM–12:30 AM,Closed,https://lh5.googleusercontent.com/p/AF1QipNqGGlvt5z8ZvtB3tYWYv35C7HeLFLl9H-_OEs=w408-h306-k-no,True,51.199312500000005,4.428687500000009,"https://www.google.com/maps/search/frituur/@51.2162283,4.3982868,13.46z?entry=ttu",2023-06-19T13:40:07.480Z,
35,https://www.google.com/maps/place/Frituur+Banu/data=!4m7!3m6!1s0x47c3f71606d05233:0x20358a5b23f23eb9!8m2!3d51.2006134!4d4.4323406!16s%2Fg%2F1pxwgsxwj!19sChIJM1LQBhb3w0cRuT7yI1uKNSA,Frituur Banu,4.3,291.0,Frituur,· Dine-in · Takeaway · Delivery,"Uitbreidingstraat 454, 2600 Antwerpen, Belgium","6C2J+6W Antwerp, Belgium",,,8 AM–10:30 PM,12 PM–1 AM,12 PM–1 AM,12 PM–1 AM,12 PM–1 AM,12 PM–1 AM,12 PM–1 AM,Open now,https://lh5.googleusercontent.com/p/AF1QipPJ2k9-nlzJVHochVxVyQWxqsh5lnwbhuQCkzhU=w408-h544-k-no,True,51.200562499999975,4.432312500000009,"https://www.google.com/maps/search/frituur/@51.2162283,4.3982868,13.46z?entry=ttu",2023-06-19T13:40:17.742Z,
36,https://www.google.com/maps/place/Frituur+Falcon/data=!4m7!3m6!1s0x47c3f657597c1899:0xb48a443febb0b2e8!8m2!3d51.2266951!4d4.4056941!16s%2Fg%2F1pxwngq0z!19sChIJmRh8WVf2w0cR6LKw6z9EirQ,Frituur Falcon,4.5,217.0,Frituur,· Dine-in · Takeaway · Delivery,"Oudeleeuwenrui 6, 2000 Antwerpen, Belgium","6CG4+M7 Antwerp, Belgium",https://www.frituur-falcon.be/,,5–10 PM,Closed,Closed,"11:30 AM–1:30 PM, 5–10:30 PM","11:30 AM–1:30 PM, 5–10:30 PM",5–10:30 PM,5–10:30 PM,Closed,https://lh5.googleusercontent.com/p/AF1QipMPz-Ft6LpcnPMKYvA7hAo1pGf2uZg3M_hiubz-=w408-h306-k-no,True,51.22668749999998,4.405687500000013,"https://www.google.com/maps/search/frituur/@51.2162283,4.3982868,13.46z?entry=ttu",2023-06-19T13:40:26.531Z,LGBTQ+ friendly
37,https://www.google.com/maps/place/%E2%80%98t+Pakske+Friet/data=!4m7!3m6!1s0x47c3f7f275bc42e1:0xb0831561c87fafe0!8m2!3d51.2410965!4d4.4399386!16s%2Fg%2F11ncbjjy03!19sChIJ4UK8dfL3w0cR4K9_yGEVg7A,‘t Pakske Friet,3.5,28.0,Frituur,· Dine-in · Takeaway · Delivery,"Frans de l'Arbrelaan 1, 2170 Antwerpen, Belgium","6CRQ+CX Antwerp, Belgium",,+32 487 26 63 00,4–11 PM,5–10:30 PM,5–10:30 PM,4–11 PM,4 PM–12 AM,4 PM–1 AM,4 PM–1 AM,Closed,https://lh5.googleusercontent.com/p/AF1QipPLDLN_hQ9qZI0AxDlBxil6zUejjaj_AdFSnars=w408-h725-k-no,False,51.241062499999984,4.439937499999999,"https://www.google.com/maps/search/frituur/@51.2162283,4.3982868,13.46z?entry=ttu",2023-06-19T13:40:36.009Z,
38,https://www.google.com/maps/place/Frituur+Buddy%27s/data=!4m7!3m6!1s0x47c3f7acb2722119:0x87ee248c736b6143!8m2!3d51.2282205!4d4.4188526!16s%2Fg%2F11b7dvvd7t!19sChIJGSFysqz3w0cRQ2Frc4wk7oc,Frituur Buddy's,4.0,105.0,Frituur,,"Lange Dijkstraat 57, 2060 Antwerpen, Belgium","6CH9+7G Antwerp, Belgium",,+32 473 62 66 09,"12–2 PM, 4 PM–12 AM","12–2 PM, 4 PM–12 AM",Closed,4 PM–12 AM,"12–2 PM, 4 PM–1 AM",12 PM–12 AM,"12 AM–2 PM, 5 PM–12 AM",Closed,https://lh5.googleusercontent.com/p/AF1QipNr9WNhVyA0DH_2blbD65bO_ufDBF48WIyJpy0C=w408-h306-k-no,False,51.2281875,4.418812500000016,"https://www.google.com/maps/search/frituur/@51.2162283,4.3982868,13.46z?entry=ttu",2023-06-19T13:40:43.357Z,
39,https://www.google.com/maps/place/Frituur+de+Klootzak/data=!4m7!3m6!1s0x47c3f79e11a66f1f:0xf3fdd0d098cbf3ee!8m2!3d51.2002404!4d4.3928573!16s%2Fg%2F11kbs79b_z!19sChIJH2-mEZ73w0cR7vPLmNDQ_fM,Frituur de Klootzak,4.1,8.0,Frituur,· Dine-in · Takeaway,"De Braekeleerstraat 39, 2018 Antwerpen, Belgium","692V+34 Antwerp, Belgium",,,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Open 24 hours,Closed,Closed,Open now,https://lh5.googleusercontent.com/p/AF1QipOke2gXyhLir4OtDfvK9jcRcGsIj7nTCLUfh-5R=w408-h890-k-no,True,51.200187499999984,4.392812499999977,"https://www.google.com/maps/search/frituur/@51.2162283,4.3982868,13.46z?entry=ttu",2023-06-19T13:40:51.662Z,
40,https://www.google.com/maps/place/Frituur+De+Wallen/data=!4m7!3m6!1s0x47c3f46b1177ecbb:0x7faf91e43c3b710!8m2!3d51.2004131!4d4.3357855!16s%2Fg%2F11b5pjq17w!19sChIJu-x3EWv0w0cRELfDQx75-gc,Frituur De Wallen,3.9,59.0,Frituur,,"Heirbaan, 2070 Zwijndrecht, Belgium","682P+58 Zwijndrecht, Belgium",https://www.openingsurengids.be/frituur-de-wallen/zwijndrecht/1,,Closed,5–11 PM,5–11 PM,5–11 PM,5–11 PM,5–11 PM,5–10 PM,Closed today,https://lh5.googleusercontent.com/p/AF1QipMdN-LdI6fkgUeU5hmQ2Cgp7VZUNFBnbSZLsIUZ=w408-h306-k-no,False,51.20043749999998,4.335812500000017,"https://www.google.com/maps/search/frituur/@51.2162283,4.3982868,13.46z?entry=ttu",2023-06-19T13:41:01.742Z,
41,https://www.google.com/maps/place/Frituur+De+Jean/data=!4m7!3m6!1s0x47c3f6ff6382271f:0x66bc908b6534c2a1!8m2!3d51.2217182!4d4.4130669!16s%2Fg%2F11bwqmc4hb!19sChIJHyeCY__2w0cRocI0ZYuQvGY,Frituur De Jean,3.8,221.0,Frituur,· Dine-in · Takeaway · Delivery,"Rozenstraat 1, 2000 Antwerpen, Belgium","6CC7+M6 Antwerp, Belgium",,,4 PM–4 AM,4 PM–4 AM,4 PM–4 AM,4 PM–4 AM,4 PM–1 AM,Closed,Closed,Closed,https://lh5.googleusercontent.com/p/AF1QipN8iFzjN0fC4nPRmUKJud0sztmSoupfDEaP2Q6K=w408-h306-k-no,False,51.22168749999999,4.413062499999981,"https://www.google.com/maps/search/frituur/@51.2162283,4.3982868,13.46z?entry=ttu",2023-06-19T13:41:10.660Z,
42,https://www.google.com/maps/place/Frituur+Arr%C3%A9+Patat/data=!4m7!3m6!1s0x47c3f705e0496663:0x66d82150e537c33!8m2!3d51.21873!4d4.3968456!16s%2Fg%2F11jj7glb3r!19sChIJY2ZJ4AX3w0cRM3xTDhWCbQY,Frituur Arré Patat,4.3,216.0,Frituur,· Dine-in · Kerbside pickup · Delivery,"Sint-Jansvliet 23, 2000 Antwerpen, Belgium","699W+FP Antwerp, Belgium",https://www.arre-patat.be/,+32 3 296 17 62,12–9 PM,12–9 PM,11:30 AM–9 PM,11:30 AM–9 PM,11:30 AM–9:30 PM,11:30 AM–9:30 PM,12–9:30 PM,Open now,https://lh5.googleusercontent.com/p/AF1QipP0TkRRQ4LHIdqjuMhCNlPeCUUEuY9UqV6WB9_O=w408-h725-k-no,True,51.2186875,4.396812499999967,"https://www.google.com/maps/search/frituur/@51.2162283,4.3982868,13.46z?entry=ttu",2023-06-19T13:41:18.298Z,
43,https://www.google.com/maps/place/Midpoint/data=!4m7!3m6!1s0x47c3f7b1d49371cb:0x28116174b9b4be8b!8m2!3d51.2197976!4d4.4021626!16s%2Fg%2F11s92wg4j5!19sChIJy3GT1LH3w0cRi760uXRhESg,Midpoint,3.2,9.0,Frituur,,"Sint-Pieterstraat 3, 2000 Antwerpen, Belgium","6C92+WV Antwerp, Belgium",,,4 PM–4 AM,4 PM–4 AM,4 PM–4 AM,4 PM–4 AM,4 PM–4 AM,4 PM–4 AM,4 PM–4 AM,Closed,https://lh5.googleusercontent.com/p/AF1QipNbEDOcmqPOl76CyQFrBHKzqBzbMBWw8AHIecJO=w426-h240-k-no,False,51.2198125,4.402187500000011,"https://www.google.com/maps/search/frituur/@51.2162283,4.3982868,13.46z?entry=ttu",2023-06-19T13:41:23.952Z,
44,https://www.google.com/maps/place/Frituur+Den+Haen/data=!4m7!3m6!1s0x47c3f688dd59fd95:0x911c93d957b0e87e!8m2!3d51.219475!4d4.3809567!16s%2Fg%2F1td_gdvx!19sChIJlf1Z3Yj2w0cRfuiwV9mTHJE,Frituur Den Haen,4.5,110.0,Frituur,· Dine-in · Takeaway · Delivery,"Hanegraefstraat 10, 2050 Antwerpen, Belgium","699J+Q9 Antwerp, Belgium",,+32 3 219 69 09,,,,,,,,,https://lh5.googleusercontent.com/p/AF1QipN_IEBNELStQJWiSbCS_6N_4Jw1yyXJ88QN_0A6=w408-h306-k-no,True,51.21943750000001,4.380937500000002,"https://www.google.com/maps/search/frituur/@51.2162283,4.3982868,13.46z?entry=ttu",2023-06-19T13:41:30.675Z,LGBTQ+ friendly
45,https://www.google.com/maps/place/Antwerp+Frit/data=!4m7!3m6!1s0x47c3f7a9d56f8ae5:0x43041cb7b3faba4e!8m2!3d51.221594!4d4.4266247!16s%2Fg%2F11c6y_zf36!19sChIJ5Ypv1an3w0cRTrr6s7ccBEM,Antwerp Frit,4.5,28.0,Frituur,· Dine-in · Takeaway · Delivery,"Lange Beeldekensstraat 105, 2060 Antwerpen, Belgium","6CCG+JJ Antwerp, Belgium",https://m.facebook.com/ludobaktze/,+32 3 289 40 45,Closed,Closed,3–10 PM,3–10 PM,3–10 PM,3–10 PM,4–10 PM,Closed today,https://lh5.googleusercontent.com/p/AF1QipNztla7KrOLVo35XbwtjAhkCDIzMU3CslQ207mu=w426-h240-k-no,True,51.22156249999999,4.426562500000003,"https://www.google.com/maps/search/frituur/@51.2162283,4.3982868,13.46z?entry=ttu",2023-06-19T13:41:37.436Z,
46,https://www.google.com/maps/place/Frituur+Mara/data=!4m7!3m6!1s0x47c3f7404fc0c9d5:0xe6b87e945b2b8b95!8m2!3d51.1980575!4d4.441242!16s%2Fg%2F11bzx32jt9!19sChIJ1cnAT0D3w0cRlYsrW5R-uOY,Frituur Mara,4.3,142.0,Frituur,· Dine-in · Takeaway · Delivery,"Diksmuidelaan 117, 2600 Antwerpen, Belgium","5CXR+6F Antwerp, Belgium",,+32 3 295 32 98,4 PM–12 AM,4 PM–12 AM,Closed,4 PM–12 AM,11:30 AM–1 AM,11:30 AM–12 AM,1 PM–12 AM,Closed,https://lh5.googleusercontent.com/p/AF1QipN65BbCCoL_VR23vJAT6PH7H8cKU0XiKNQGyHuB=w408-h544-k-no,False,51.198062500000006,4.441187499999998,"https://www.google.com/maps/search/frituur/@51.2162283,4.3982868,13.46z?entry=ttu",2023-06-19T13:41:46.670Z,
47,https://www.google.com/maps/place/FRITUUR+BAHAMAS/data=!4m7!3m6!1s0x47c3f7bfecfdc053:0xcb21b224b7ed122b!8m2!3d51.2410614!4d4.4443585!16s%2Fg%2F1pxwh6gt_!19sChIJU8D97L_3w0cRKxLttySyIcs,FRITUUR BAHAMAS,4.6,94.0,Frituur,· Dine-in · Takeaway · Delivery,"Borrewaterstraat 64, 2170 Antwerpen, Belgium","6CRV+CP Antwerp, Belgium",https://frituur-bahamas.business.site/,+32 3 283 63 30,Closed,Closed,"11:30 AM–1:30 PM, 4:30–9:30 PM",4:30–9:30 PM,"11:30 AM–1:30 PM, 4:30–9:30 PM",4:30–9:30 PM,4:30–8:15 PM,Closed today,https://lh5.googleusercontent.com/p/AF1QipP6llpzfc8xgk5YleoA1VwciUU4oX4a4Nm9S4mK=w408-h306-k-no,True,51.241062499999984,4.444312499999981,"https://www.google.com/maps/search/frituur/@51.2162283,4.3982868,13.46z?entry=ttu",2023-06-19T13:41:54.828Z,
48,https://www.google.com/maps/place/Frituur+Royersluis/data=!4m7!3m6!1s0x47c3f640d5b44819:0xd83860be18c21a11!8m2!3d51.2440162!4d4.3892097!16s%2Fg%2F11f3mc0mgh!19sChIJGUi01UD2w0cRERrCGL5gONg,Frituur Royersluis,4.4,163.0,Fast food restaurant,· Dine-in · Takeaway · Delivery,"Boerinnestraat, 2030 Antwerpen, Belgium","69VQ+JM Antwerp, Belgium",,+32 487 70 07 52,10 AM–9 PM,10 AM–9 PM,10 AM–9 PM,10 AM–9 PM,10 AM–8 PM,Closed,Closed,Open now,https://lh5.googleusercontent.com/p/AF1QipNQw2ou6p42qyjIayI55cF1BY0XnHSqyTvVbr7Q=w465-h240-k-no,True,51.24406249999997,4.389187499999977,"https://www.google.com/maps/search/frituur/@51.2162283,4.3982868,13.46z?entry=ttu",2023-06-19T13:42:03.225Z,
49,https://www.google.com/maps/place/Loeki/data=!4m7!3m6!1s0x47c3f7841711f039:0xeb083e4c116797a0!8m2!3d51.2264753!4d4.4616334!16s%2Fg%2F11bzx4xk35!19sChIJOfARF4T3w0cRoJdnEUw-COs,Loeki,4.3,145.0,Frituur,· Dine-in · Takeaway · Delivery,"Ter Heydelaan 120, 2100 Antwerpen, Belgium","6FG6+HM Antwerp, Belgium",https://loeki.business.site/?utm_source=gmb&utm_medium=referral,+32 3 325 53 03,Closed,4:30–11 PM,4:30–11 PM,4:30–11 PM,4:30 PM–12 AM,4:30 PM–12 AM,4:30–11 PM,Closed today,https://lh5.googleusercontent.com/p/AF1QipP0YpWmWzf3aN0VA3sfWim3VlXkqlIM21Yd_9Rz=w426-h240-k-no,True,51.22643749999999,4.461687499999968,"https://www.google.com/maps/search/frituur/@51.2162283,4.3982868,13.46z?entry=ttu",2023-06-19T13:42:10.636Z,
50,https://www.google.com/maps/place/Frituur+%27t+Stad/data=!4m7!3m6!1s0x47c3f6f7bdba9a21:0xacd80e8546bb369e!8m2!3d51.2210657!4d4.4026962!16s%2Fg%2F11bwyvrs4f!19sChIJIZq6vff2w0cRnja7RoUO2Kw,Frituur 't Stad,3.8,660.0,Frituur,· Dine-in · Takeaway · Delivery,"Melkmarkt 1, 2000 Antwerpen, Belgium","6CC3+C3 Antwerp, Belgium",https://www.eethuis-frituurtstad.be/,+32 3 226 36 60,12 PM–12 AM,12 PM–12 AM,12 PM–12 AM,12 PM–12 AM,12 PM–12 AM,12 PM–12 AM,12 PM–12 AM,Open now,https://lh5.googleusercontent.com/p/AF1QipNo7nl4JDSgSlLo8nyXgFlYkvfNBW7jp6pWixBp=w408-h306-k-no,False,51.2210625,4.402687499999999,"https://www.google.com/maps/search/frituur/@51.2162283,4.3982868,13.46z?entry=ttu",2023-06-19T13:42:17.592Z,
51,https://www.google.com/maps/place/De+puntzak/data=!4m7!3m6!1s0x47c3f6e805d185a3:0x646d79e83409fce0!8m2!3d51.2020885!4d4.4010165!16s%2Fg%2F11btx3yd8h!19sChIJo4XRBej2w0cR4PwJNOh5bWQ,De puntzak,4.1,238.0,Frituur,· Dine-in · Takeaway · Delivery,"Haantjeslei 85, 2018 Antwerpen, Belgium","6C22+RC Antwerp, Belgium",,,4–10 PM,4–10 PM,4–10 PM,4–10 PM,4–11 PM,4–10 PM,4–10 PM,Closed,https://lh5.googleusercontent.com/p/AF1QipNLSKmVFMaNWV2OOC_-S_U04IS95aF4ByzeAnZf=w408-h306-k-no,True,51.2020625,4.401062500000009,"https://www.google.com/maps/search/frituur/@51.2162283,4.3982868,13.46z?entry=ttu",2023-06-19T13:42:23.908Z,
52,https://www.google.com/maps/place/Frituur+South/data=!4m7!3m6!1s0x47c3f7fd5130802b:0x9acebd84a014b942!8m2!3d51.2084593!4d4.390871!16s%2Fg%2F11ll51q1px!19sChIJK4AwUf33w0cRQrkUoIS9zpo,Frituur South,2.4,24.0,Frituur,,"Verschansingstraat 30, 2000 Antwerpen, Belgium","695R+98 Antwerp, Belgium",,+32 470 17 90 15,Closed,5 PM–1 AM,5 PM–1 AM,5 PM–1 AM,5 PM–1 AM,5 PM–1 AM,5 PM–1 AM,Closed today,https://lh5.googleusercontent.com/p/AF1QipNOFf0rPDFF5cgnbFiAOH1sHJsTpoR-yBrzJNHj=w408-h306-k-no,True,51.20843749999999,4.390812499999996,"https://www.google.com/maps/search/frituur/@51.2162283,4.3982868,13.46z?entry=ttu",2023-06-19T13:42:31.686Z,
53,https://www.google.com/maps/place/Patatje/data=!4m7!3m6!1s0x47c3f665b47ba725:0xc5612ac854114feb!8m2!3d51.2310174!4d4.3852616!16s%2Fg%2F1tf5pdbz!19sChIJJad7tGX2w0cR608RVMgqYcU,Patatje,4.1,126.0,Frituur,· Dine-in · Takeaway · Delivery,"Melis Stokelaan 7, 2050 Antwerpen, Belgium","69JP+C4 Antwerp, Belgium",,+32 468 16 61 73,4:30–9 PM,4:30–9 PM,Closed,4:30–9 PM,4:30–9 PM,4:30–9 PM,4:30–9 PM,Closed,https://lh5.googleusercontent.com/p/AF1QipPjakrOEi-InpxNIDXUEWW2GUP4RIy6hx3AuSkQ=w426-h240-k-no,True,51.23106249999999,4.385312499999984,"https://www.google.com/maps/search/frituur/@51.2162283,4.3982868,13.46z?entry=ttu",2023-06-19T13:42:40.382Z,
54,https://www.google.com/maps/place/Frituur+Dageraad/data=!4m7!3m6!1s0x47c3f710e9f5219d:0xd682b6eb762a1d6e!8m2!3d51.2071361!4d4.4295794!16s%2Fg%2F11dfq5g9kb!19sChIJnSH16RD3w0cRbh0qduu2gtY,Frituur Dageraad,4.1,128.0,Frituur,· Dine-in · Takeaway · Delivery,"Dageraadplaats 26, 2018 Antwerpen, Belgium","6C4H+VR Antwerp, Belgium",,+32 483 31 64 89,4:30–9:30 PM,Closed,4:30–10:30 PM,4:30–10:30 PM,4:30–11:30 PM,4:30–10:30 PM,4:30–10:30 PM,Closed,https://lh5.googleusercontent.com/p/AF1QipOEtf2vYcQS8xgL5lmwbJQuyWHP_NGTAhG-ZlgQ=w408-h408-k-no,True,51.20718749999999,4.429562500000017,"https://www.google.com/maps/search/frituur/@51.2162283,4.3982868,13.46z?entry=ttu",2023-06-19T13:42:47.620Z,LGBTQ+ friendly
55,https://www.google.com/maps/place/Everest/data=!4m7!3m6!1s0x47c3f6f191f430e9:0x4f4726a28941e986!8m2!3d51.2137863!4d4.3978786!16s%2Fg%2F11c0pybkgn!19sChIJ6TD0kfH2w0cRhulBiaImR08,Everest,3.3,10.0,Frituur,· Dine-in · Takeaway,"Prekersstraat 116, 2000 Antwerpen, Belgium","697X+G5 Antwerp, Belgium",,,4 PM–3 AM,4 PM–3 AM,4 PM–3 AM,4 PM–3 AM,4 PM–3 AM,4 PM–3 AM,4 PM–12 AM,Closed,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lqYC42cikwV7b6TRL9n7EA&cb_client=search.gws-prod.gps&w=408&h=240&yaw=219.40135&pitch=0&thumbfov=100,False,51.213812499999975,4.397937499999998,"https://www.google.com/maps/search/frituur/@51.2162283,4.3982868,13.46z?entry=ttu",2023-06-19T13:42:56.293Z,
56,https://www.google.com/maps/place/Mid-Mac/data=!4m7!3m6!1s0x47c3f65840065275:0x64818d819cb366ab!8m2!3d51.2238207!4d4.4033188!16s%2Fg%2F1pxw5n_d2!19sChIJdVIGQFj2w0cRq2aznIGNgWQ,Mid-Mac,4.3,53.0,Frituur,· Dine-in · Kerbside pickup · Delivery,"Klapdorp 3, 2000 Antwerpen, Belgium","6CF3+G8 Antwerp, Belgium",,+32 3 231 16 45,Closed,12–11:30 PM,12–11:30 PM,12–11:30 PM,12–11:30 PM,12–11:30 PM,1–11:30 PM,Closed today,https://lh5.googleusercontent.com/p/AF1QipNVuSAo3TIz6FeoP-MTFHV_x8B7nzKBGzFXJ7Ca=w408-h306-k-no,True,51.2238125,4.403312500000013,"https://www.google.com/maps/search/frituur/@51.2162283,4.3982868,13.46z?entry=ttu",2023-06-19T13:43:04.058Z,
57,https://www.google.com/maps/place/Frituur+Chips/data=!4m7!3m6!1s0x47c3f6f0e0f00a0b:0x39eeede9a557d679!8m2!3d51.215867!4d4.4007634!16s%2Fg%2F11bx3x2j8f!19sChIJCwrw4PD2w0cRedZXpent7jk,Frituur Chips,4.6,387.0,Frituur,· Dine-in · Takeaway · Delivery,"Sint-Antoniusstraat 35, 2000 Antwerpen, Belgium","6C82+88 Antwerp, Belgium",http://www.chips.be/,,Closed,Closed,5–10 PM,5–10 PM,5–10 PM,5–10 PM,5–10 PM,Closed today,https://lh5.googleusercontent.com/p/AF1QipNixZoLlvvptUcCfqq_-vFiFDZ3uVeaEd6--4eo=w408-h544-k-no,True,51.215812499999984,4.400812500000015,"https://www.google.com/maps/search/frituur/@51.2162283,4.3982868,13.46z?entry=ttu",2023-06-19T13:43:12.466Z,
58,https://www.google.com/maps/place/Frituur+Posthoorn/data=!4m7!3m6!1s0x47c3f781f685dd65:0xb2cd3b54758f60fe!8m2!3d51.2212271!4d4.4616097!16s%2Fg%2F11bzx4j8lr!19sChIJZd2F9oH3w0cR_mCPdVQ7zbI,Frituur Posthoorn,3.6,38.0,Fast food restaurant,· Dine-in · Takeaway · Delivery,"Gallifortlei 37, 2100 Antwerpen, Belgium","6FC6+FJ Antwerp, Belgium",,+32 3 644 69 75,"12–2 PM, 5:30–10 PM","12–2 PM, 5:30–10 PM",5–10 PM,"12–2 PM, 5:30–10 PM","12–2 PM, 5:30–10 PM",5–10 PM,5–10 PM,Closed,https://lh5.googleusercontent.com/p/AF1QipPgAhnBPDpi02Lu6HJ67RzwuSov2mnzjOFvYXjF=w408-h306-k-no,False,51.2211875,4.461562499999971,"https://www.google.com/maps/search/frituur/@51.2162283,4.3982868,13.46z?entry=ttu",2023-06-19T13:43:21.658Z,
59,https://www.google.com/maps/place/Frituur+La+Patata/data=!4m7!3m6!1s0x47c3f6ec89e2bbcd:0x9eae8a368db36815!8m2!3d51.2080254!4d4.3931306!16s%2Fg%2F11bwyhftyf!19sChIJzbviiez2w0cRFWizjTaKrp4,Frituur La Patata,3.8,109.0,Fast food restaurant,· Dine-in · Takeaway · No-contact delivery,"Graaf van Hoornestraat 9, 2000 Antwerpen, Belgium","695V+67 Antwerp, Belgium",https://www.facebook.com/Frituur-La-Patata-515152548661858/?pnref=story,+32 3 434 75 70,5 PM–1 AM,5 PM–1 AM,Closed,5 PM–1 AM,5 PM–3 AM,5 PM–3 AM,5–11 PM,Closed,https://lh5.googleusercontent.com/p/AF1QipPVEsDkC3p5n3oNU2EFwhu1P-1wrapixCSEGfJC=w408-h306-k-no,True,51.20806249999997,4.393187499999996,"https://www.google.com/maps/search/frituur/@51.2162283,4.3982868,13.46z?entry=ttu",2023-06-19T13:43:29.931Z,
